GeneA,GeneB
Q13868,Q14676
Q13868,Q15024
Q13868,Q16656
Q13868,Q5RKV6
Q13868,Q7L2J0
Q13868,Q86VP6
Q13868,Q8IUC8
Q13868,Q8TF46
Q13868,Q92900
Q13868,Q96B26
Q13868,Q96GC5
Q13868,Q99547
Q13868,Q99728
Q13868,Q9BUU2
Q13868,Q9H1J1
Q13868,Q9H9D4
Q13868,Q9HAU5
Q13868,Q9NPD3
Q13868,Q9NQT4
Q13868,Q9NQT5
Q13868,Q9NSC7
Q13868,Q9NZW5
Q13873,A0AV47
Q13873,Q13976
Q13873,Q14192
Q13873,Q2NL82
Q13873,Q6KF10
Q13873,Q6UWW8
Q13873,Q8N998
Q13873,Q8NFP9
Q13873,Q8TE12
Q13873,Q92696
Q13873,Q969L4
Q13873,Q96RU7
Q13873,Q9H981
Q13873,Q9UK05
Q13873,Q9UPQ7
Q13876,Q9NRR5
Q13882,Q99704
Q13882,Q9UGK3
Q13884,Q14205
Q13884,Q14500
Q13884,Q14524
Q13884,Q9H4B6
Q13884,Q9NTG7
Q13884,Q9Y4J8
Q13885,Q15014
Q13885,Q15051
Q13885,Q15102
Q13885,Q15365
Q13885,Q16363
Q13885,Q3ZCM7
Q13885,Q5S007
Q13885,Q5TEJ7
Q13885,Q5VZV1
Q13885,Q6IBS0
Q13885,Q6LET9
Q13885,Q71U36
Q13885,Q86XA0
Q13885,Q8IXQ9
Q13885,Q8NHS7
Q13885,Q8TCJ0
Q13885,Q8TDR0
Q13885,Q96AP0
Q13885,Q96CW1
Q13885,Q96S44
Q13885,Q99496
Q13885,Q9BPX7
Q13885,Q9BQE3
Q13885,Q9BUU2
Q13885,Q9H867
Q13885,Q9H9G7
Q13885,Q9HAU5
Q13885,Q9NPQ8
Q13885,Q9NRI5
Q13885,Q9NRM7
Q13885,Q9NUX5
Q13885,Q9NV56
Q13885,Q9NXU5
Q13885,Q9UBN7
Q13885,Q9UBU8
Q13885,Q9UI14
Q13885,Q9UK17
Q13885,Q9UKE5
Q13885,Q9UNZ2
Q13885,Q9Y263
Q13885,Q9Y574
Q13886,Q15717
Q13886,Q8WUI4
Q13886,Q96ST3
Q13887,Q14258
Q13887,Q15717
Q13887,Q15796
Q13887,Q92731
Q13887,Q92769
Q13887,Q92793
Q13887,Q969H0
Q13887,Q9GZV5
Q13887,Q9H0M0
Q13887,Q9HAU4
Q13887,Q9P2E9
Q13888,Q13889
Q13888,Q6ZYL4
Q13888,Q92759
Q13888,Q9HD15
Q13889,Q6ZYL4
Q13889,Q86XA9
Q13889,Q92759
Q13895,Q15303
Q13895,Q15654
Q13895,Q15751
Q13895,Q16656
Q13895,Q2NL82
Q13895,Q8IXK0
Q13895,Q92905
Q13895,Q92979
Q13895,Q96GA3
Q13895,Q96HT8
Q13895,Q99496
Q13895,Q99558
Q13895,Q9BRP8
Q13895,Q9BUZ4
Q13895,Q9BVS4
Q13895,Q9HCE7
Q13895,Q9NRC8
Q13895,Q9NRX1
Q13895,Q9P0J7
Q13895,Q9UNX4
Q13901,Q13901
Q13901,Q99598
Q13901,Q9H0N5
Q13901,Q9Y618
Q13905,Q14511
Q13905,Q8WUM9
Q13905,Q9NS73
Q13907,Q99728
Q13936,Q86UR5
Q13936,Q86VP6
Q13936,Q92736
Q13936,Q92905
Q13936,Q96EB6
Q13936,Q9BUN8
Q13936,Q9NZU7
Q13939,Q13939
Q13946,Q16656
Q13948,Q8TBA6
Q13948,Q92793
Q13948,Q92831
Q13948,Q96KQ7
Q13948,Q99418
Q13948,Q9BQ52
Q13948,Q9H8V3
Q13948,Q9UK17
Q13950,B4DG38
Q13950,Q13951
Q13950,Q14192
Q13950,Q14469
Q13950,Q15466
Q13950,Q15573
Q13950,Q15796
Q13950,Q15797
Q13950,Q16656
Q13950,Q16665
Q13950,Q5T1R4
Q13950,Q86V81
Q13950,Q8WUI4
Q13950,Q8WYB5
Q13950,Q92793
Q13950,Q92831
Q13950,Q96PK6
Q13950,Q99717
Q13950,Q9BY41
Q13950,Q9H0M0
Q13950,Q9HAU4
Q13950,Q9HCE7
Q13950,Q9UBN7
Q13950,Q9UNE7
Q13950,Q9UQL6
Q13950,Q9Y6R4
Q13951,Q14515
Q13951,Q15717
Q13951,Q16656
Q13951,Q6U841
Q13951,Q93034
Q13951,Q9H2U1
Q13951,Q9HC16
Q13951,Q9NQ92
Q13951,Q9NVM9
Q13952,Q15544
Q13952,Q15717
Q13952,Q15796
Q13952,Q16514
Q13952,Q68CP9
Q13952,Q68DE3
Q13952,Q6AI39
Q13952,Q6IQ32
Q13952,Q6SJ96
Q13952,Q7Z3K3
Q13952,Q8IUH5
Q13952,Q92831
Q13952,Q96RK0
Q13952,Q99941
Q13952,Q9NZM4
Q13972,Q16288
Q13972,Q16620
Q13972,Q96SB3
Q13972,Q9H223
Q13976,Q14643
Q13976,Q14847
Q13976,Q15637
Q13976,Q5VSY0
Q13976,Q9HCM9
Q13976,Q9P2P5
Q13976,Q9UH03
Q13976,Q9Y613
Q13976,Q9Y6F6
Q14003,Q16656
Q14004,Q15554
Q14004,Q16539
Q14004,Q96P11
Q14004,Q99496
Q14004,Q99728
Q14004,Q9BTC8
Q14004,Q9BY43
Q14004,Q9NYV4
Q14004,Q9UM73
Q14005,Q14957
Q14005,Q15654
Q14005,Q59EW6
Q14005,Q8N6Y0
Q14005,Q96MA1
Q14005,Q99712
Q14005,Q9BZL4
Q14005,Q9NSA2
Q14005,Q9NZV8
Q14005,Q9UBB9
Q14008,Q7L2J0
Q14008,Q92932
Q14008,Q9NRC8
Q14008,Q9NRD1
Q14008,Q9P270
Q14008,Q9UK80
Q14008,Q9Y6A5
Q14011,A8MWS5
Q14011,Q14444
Q14011,Q15428
Q14011,Q15637
Q14011,Q15717
Q14011,Q15843
Q14011,Q16656
Q14011,Q5JQ65
Q14011,Q5JVS0
Q14011,Q6ZW49
Q14011,Q86VP6
Q14011,Q8ND56
Q14011,Q92905
Q14011,Q92945
Q14011,Q93034
Q14011,Q99496
Q14011,Q99567
Q14011,Q99728
Q14011,Q99873
Q14011,Q9BS40
Q14011,Q9HCE7
Q14011,Q9NQC3
Q14011,Q9NX58
Q14011,Q9UL15
Q14012,Q15170
Q14012,Q16543
Q14012,Q562R1
Q14012,Q86YZ3
Q14012,Q8N490
Q14012,Q8N5S9
Q14012,Q8TF72
Q14012,Q92522
Q14012,Q92769
Q14012,Q92804
Q14012,Q969Q0
Q14012,Q96RR4
Q14012,Q99497
Q14012,Q9H1B5
Q14012,Q9NP62
Q14012,Q9UKV0
Q14012,Q9UQL6
Q14019,Q14164
Q14019,Q15717
Q14019,Q96BK5
Q14019,Q9NYB0
Q14019,Q9Y478
Q14028,Q8IYB3
Q14028,Q9H307
Q14031,Q14520
Q14031,Q92876
Q14031,Q9NPY3
Q14032,Q9UPY5
Q14055,Q8NC60
Q14055,Q99689
Q14061,Q14061
Q14061,Q5JR01
Q14061,Q5RL73
Q14061,Q5T3J3
Q14061,Q5UIP0
Q14061,Q7L5N1
Q14061,Q8N4Q1
Q14061,Q96I36
Q14061,Q9BW62
Q14061,Q9GZY4
Q14061,Q9P078
Q14061,Q9UKR5
Q14088,Q676U5
Q14088,Q7RTN4
Q14088,Q9NQC3
Q14088,Q9UI14
Q14093,Q15554
Q14093,Q9NUX5
Q14094,Q15717
Q14094,Q16656
Q14094,Q96MT8
Q14094,Q9NPH3
Q14103,Q15102
Q14103,Q15365
Q14103,Q15366
Q14103,Q15424
Q14103,Q15427
Q14103,Q15843
Q14103,Q16082
Q14103,Q16549
Q14103,Q16659
Q14103,Q16774
Q14103,Q16891
Q14103,Q504Q3
Q14103,Q5SXM2
Q14103,Q5T3U5
Q14103,Q5VWX1
Q14103,Q6EEV6
Q14103,Q7L2E3
Q14103,Q7L2J0
Q14103,Q7L5N1
Q14103,Q86VP6
Q14103,Q8IV48
Q14103,Q8N114
Q14103,Q8TAD4
Q14103,Q8WXA9
Q14103,Q92499
Q14103,Q92905
Q14103,Q92945
Q14103,Q92973
Q14103,Q93034
Q14103,Q969P0
Q14103,Q96GE9
Q14103,Q96GG9
Q14103,Q96Q27
Q14103,Q96T52
Q14103,Q96TC7
Q14103,Q99470
Q14103,Q9BSV6
Q14103,Q9BV86
Q14103,Q9BVS4
Q14103,Q9BW66
Q14103,Q9BYZ2
Q14103,Q9H074
Q14103,Q9H469
Q14103,Q9H4A3
Q14103,Q9H4L7
Q14103,Q9HCE7
Q14103,Q9HCN4
Q14103,Q9NPD3
Q14103,Q9NR12
Q14103,Q9NYM9
Q14103,Q9NYZ3
Q14103,Q9UBQ5
Q14103,Q9UHD8
Q14103,Q9UI26
Q14103,Q9UKA9
Q14103,Q9UKM9
Q14103,Q9UNL4
Q14103,Q9UQL6
Q14103,Q9Y2P5
Q14103,Q9Y4Y9
Q14103,Q9Y5Q9
Q14103,Q9Y6M1
Q14106,Q14106
Q14106,Q15418
Q14106,Q15717
Q14106,Q504Q3
Q14106,Q8NE35
Q14106,Q9UIV1
Q14108,Q15233
Q14108,Q16656
Q14108,Q92499
Q14108,Q92572
Q14108,Q92804
Q14112,Q5TAT6
Q14114,Q15036
Q14114,Q15532
Q14114,Q8WY64
Q14114,Q99767
Q14114,Q9UM13
Q14114,Q9UQF2
Q14116,Q14116
Q14116,Q9HB29
Q14117,Q9BPU6
Q14118,Q15717
Q14118,Q16586
Q14118,Q71U36
Q14118,Q8TD06
Q14118,Q92542
Q14118,Q96B97
Q14118,Q96QZ7
Q14118,Q9BXM0
Q14118,Q9H0M0
Q14118,Q9Y490
Q14119,Q15717
Q14126,Q504Q3
Q14126,Q92542
Q14126,Q99959
Q14126,Q9Y446
Q14126,Q9Y6H1
Q14134,A6NLR5
Q14134,Q16533
Q14134,Q6PCT2
Q14134,Q7KZS0
Q14134,Q8N1I9
Q14134,Q8N374
Q14134,Q8NHQ1
Q14134,Q8TES7
Q14134,Q92993
Q14134,Q96AA8
Q14134,Q96CN9
Q14134,Q96F44
Q14134,Q96JP2
Q14134,Q9BRK4
Q14134,Q9BSW2
Q14134,Q9BZW7
Q14134,Q9UJV3
Q14134,Q9UKV0
Q14134,Q9Y5R6
Q14134,Q9Y6D9
Q14134,Q9Y6K9
Q14135,Q15717
Q14135,Q7Z5L9
Q14135,Q9NYB0
Q14137,Q16656
Q14137,Q86VP6
Q14137,Q8TAF3
Q14137,Q96B23
Q14137,Q99496
Q14137,Q99598
Q14137,Q9BQG0
Q14137,Q9BVP2
Q14137,Q9GZL7
Q14137,Q9H8Y8
Q14137,Q9NRC8
Q14137,Q9UKV3
Q14137,Q9Y2X3
Q14137,Q9Y5X3
Q14139,Q15717
Q14139,Q7Z434
Q14139,Q9Y2X8
Q14140,Q14186
Q14140,Q15717
Q14140,Q92793
Q14140,Q92831
Q14141,Q15019
Q14141,Q8IYM1
Q14141,Q8WYJ6
Q14141,Q96B97
Q14141,Q99719
Q14141,Q9BZ95
Q14141,Q9UHD8
Q14141,Q9UKI2
Q14142,Q99496
Q14142,Q9NXA8
Q14145,A3KMH1
Q14145,Q14494
Q14145,Q16236
Q14145,Q16656
Q14145,Q5JTC6
Q14145,Q5TF85
Q14145,Q6UVJ0
Q14145,Q7L5D6
Q14145,Q86SX6
Q14145,Q8IUH3
Q14145,Q8NFJ9
Q14145,Q8WUM4
Q14145,Q92934
Q14145,Q969S2
Q14145,Q96CG1
Q14145,Q96HS1
Q14145,Q96IP4
Q14145,Q96TA1
Q14145,Q9BTE3
Q14145,Q9BXB5
Q14145,Q9GZQ8
Q14145,Q9H0R8
Q14145,Q9H2G2
Q14145,Q9H492
Q14145,Q9HB75
Q14145,Q9NX00
Q14145,Q9NY33
Q14145,Q9UGI0
Q14145,Q9UI26
Q14145,Q9UKB1
Q14145,Q9Y297
Q14145,Q9Y3Q8
Q14145,Q9Y678
Q14145,Q9Y6K9
Q14145,Q9Y6P5
Q14146,Q9NRC8
Q14147,Q14181
Q14147,Q16656
Q14147,Q8IYI6
Q14147,Q8IZ69
Q14147,Q9UK32
Q14149,Q16656
Q14151,Q14161
Q14151,Q15022
Q14151,Q15424
Q14151,Q15910
Q14151,Q16656
Q14151,Q6ZRS2
Q14151,Q86VP6
Q14151,Q8TBC5
Q14151,Q8TDY2
Q14151,Q92905
Q14151,Q96SB4
Q14151,Q9BXW4
Q14151,Q9GZQ8
Q14151,Q9H0R8
Q14151,Q9H492
Q14151,Q9NS56
Q14152,B5ME19
Q14152,Q14164
Q14152,Q14240
Q14152,Q15056
Q14152,Q15418
Q14152,Q15532
Q14152,Q15800
Q14152,Q6PKG0
Q14152,Q7L2H7
Q14152,Q8N122
Q14152,Q8NFJ9
Q14152,Q8TAF3
Q14152,Q8WU17
Q14152,Q92900
Q14152,Q92990
Q14152,Q969H0
Q14152,Q969P0
Q14152,Q969P5
Q14152,Q96RK4
Q14152,Q99496
Q14152,Q99613
Q14152,Q99733
Q14152,Q9BUF5
Q14152,Q9BVS4
Q14152,Q9GZZ9
Q14152,Q9H2W6
Q14152,Q9H4A3
Q14152,Q9HCE7
Q14152,Q9NRD1
Q14152,Q9NRI5
Q14152,Q9NZC7
Q14152,Q9UBQ5
Q14152,Q9UGJ0
Q14152,Q9Y262
Q14152,Q9Y5A9
Q14152,Q9Y6I4
Q14154,Q8IUH5
Q14155,Q14160
Q14155,Q14161
Q14155,Q15052
Q14155,Q5S007
Q14155,Q8WY54
Q14155,Q96G23
Q14155,Q96J02
Q14155,Q96RT1
Q14155,Q9BV28
Q14155,Q9BVS4
Q14155,Q9BYB0
Q14155,Q9BZW8
Q14155,Q9NZQ3
Q14155,Q9UPX8
Q14155,Q9Y2X7
Q14155,Q9Y566
Q14156,Q15714
Q14156,Q15717
Q14156,Q99496
Q14157,Q15717
Q14157,Q16630
Q14157,Q5T6F2
Q14157,Q8IXQ9
Q14157,Q8N684
Q14157,Q92905
Q14157,Q969T4
Q14157,Q96J02
Q14157,Q96RN5
Q14157,Q9NRC8
Q14157,Q9P0L0
Q14157,Q9UBE8
Q14157,Q9ULM3
Q14160,Q15654
Q14160,Q93052
Q14160,Q96GG9
Q14160,Q99759
Q14160,Q99816
Q14160,Q9UDY2
Q14160,Q9Y2X7
Q14161,Q14209
Q14161,Q14764
Q14161,Q15025
Q14161,Q15274
Q14161,Q15631
Q14161,Q15653
Q14161,Q16656
Q14161,Q6P2E9
Q14161,Q8N2Y8
Q14161,Q8N6Y0
Q14161,Q92786
Q14161,Q93099
Q14161,Q96T51
Q14161,Q9BUJ2
Q14161,Q9H9Y6
Q14161,Q9NR46
Q14161,Q9NXV2
Q14161,Q9UMX0
Q14161,Q9Y2D1
Q14161,Q9Y2X7
Q14161,Q9Y6K9
Q14161,Q9Y6V0
Q14162,Q96GP6
Q14164,A7MCY6
Q14164,E5KNY5
Q14164,Q14165
Q14164,Q14166
Q14164,Q14653
Q14164,Q14657
Q14164,Q15008
Q14164,Q15019
Q14164,Q15025
Q14164,Q15046
Q14164,Q15056
Q14164,Q15084
Q14164,Q15185
Q14164,Q15365
Q14164,Q15437
Q14164,Q15459
Q14164,Q15631
Q14164,Q15691
Q14164,Q15785
Q14164,Q16543
Q14164,Q16630
Q14164,Q16650
Q14164,Q3MHD2
Q14164,Q3ZAQ7
Q14164,Q4VC31
Q14164,Q5SQT9
Q14164,Q6FGD7
Q14164,Q6FGG2
Q14164,Q6FHQ0
Q14164,Q6NZ67
Q14164,Q6P1L8
Q14164,Q6PKD3
Q14164,Q6XUX3
Q14164,Q6YN16
Q14164,Q6ZRV1
Q14164,Q7KZF4
Q14164,Q7L2H7
Q14164,Q7Z434
Q14164,Q86UP2
Q14164,Q86VP1
Q14164,Q86WV6
Q14164,Q8IUC6
Q14164,Q8N163
Q14164,Q8N5K1
Q14164,Q8NC51
Q14164,Q8NCK5
Q14164,Q8WU90
Q14164,Q8WUM4
Q14164,Q92769
Q14164,Q92844
Q14164,Q92922
Q14164,Q96AG4
Q14164,Q96FW1
Q14164,Q99460
Q14164,Q99471
Q14164,Q99598
Q14164,Q99623
Q14164,Q99836
Q14164,Q9BQE9
Q14164,Q9BRT2
Q14164,Q9BRV8
Q14164,Q9BV86
Q14164,Q9BVK6
Q14164,Q9BXJ9
Q14164,Q9BY41
Q14164,Q9H2G2
Q14164,Q9H2P1
Q14164,Q9H6S1
Q14164,Q9H993
Q14164,Q9H9B4
Q14164,Q9HAV4
Q14164,Q9HB71
Q14164,Q9HC38
Q14164,Q9NPH2
Q14164,Q9NPJ3
Q14164,Q9NQC7
Q14164,Q9NR30
Q14164,Q9NTJ3
Q14164,Q9NUQ9
Q14164,Q9NYU2
Q14164,Q9NZ23
Q14164,Q9NZI8
Q14164,Q9P0I2
Q14164,Q9P2J5
Q14164,Q9UBB6
Q14164,Q9UBE0
Q14164,Q9UBT2
Q14164,Q9UHD2
Q14164,Q9UHV9
Q14164,Q9UI30
Q14164,Q9UKK9
Q14164,Q9UKR5
Q14164,Q9UL25
Q14164,Q9UL46
Q14164,Q9UM54
Q14164,Q9UMS4
Q14164,Q9UQ80
Q14164,Q9UQC1
Q14164,Q9Y230
Q14164,Q9Y265
Q14164,Q9Y277
Q14164,Q9Y2B0
Q14164,Q9Y3A5
Q14164,Q9Y3B4
Q14164,Q9Y3C5
Q14164,Q9Y3E5
Q14164,Q9Y3F4
Q14164,Q9Y3U8
Q14164,Q9Y4L1
Q14164,Q9Y5Q3
Q14164,Q9Y5S9
Q14164,Q9Y6K9
Q14165,Q15717
Q14165,Q9Y4K3
Q14166,Q15435
Q14166,Q15436
Q14166,Q15654
Q14166,Q15819
Q14166,Q15942
Q14166,Q16656
Q14166,Q16864
Q14166,Q70CQ2
Q14166,Q8N5M4
Q14166,Q8TEE9
Q14166,Q93008
Q14166,Q96AY3
Q14166,Q96P16
Q14166,Q96ST3
Q14166,Q99614
Q14166,Q99829
Q14166,Q9BYN0
Q14166,Q9C0B0
Q14166,Q9NQG5
Q14166,Q9NRC8
Q14166,Q9UI26
Q14166,Q9Y570
Q14166,Q9Y5L0
Q14168,Q96RT1
Q14181,Q15910
Q14181,Q5JWN5
Q14181,Q5T6H7
Q14181,Q6IA98
Q14181,Q6ZWH8
Q14181,Q86U06
Q14181,Q8IU60
Q14181,Q8IW50
Q14181,Q8IYT8
Q14181,Q8N2I9
Q14181,Q8NAV1
Q14181,Q8NG08
Q14181,Q92765
Q14181,Q96BK8
Q14181,Q96HD1
Q14181,Q96T76
Q14181,Q99612
Q14181,Q9BTY7
Q14181,Q9BWE0
Q14181,Q9C0C9
Q14181,Q9GZR7
Q14181,Q9H1I8
Q14181,Q9H4G0
Q14181,Q9H8T0
Q14181,Q9NQW7
Q14181,Q9NRB6
Q14181,Q9UBN7
Q14181,Q9Y6H6
Q14185,Q15744
Q14185,Q7L2J0
Q14185,Q92556
Q14185,Q96JJ3
Q14185,Q9GZQ8
Q14185,Q9Y6W5
Q14186,Q14209
Q14186,Q15329
Q14186,Q15717
Q14186,Q16254
Q14186,Q16656
Q14186,Q5TKA1
Q14186,Q6MZP7
Q14186,Q8IUQ4
Q14186,Q8IY57
Q14186,Q8N488
Q14186,Q8WWY3
Q14186,Q96GY3
Q14186,Q99496
Q14186,Q9BYE7
Q14186,Q9NQX5
Q14186,Q9UBE8
Q14188,Q14209
Q14188,Q16254
Q14188,Q5TKA1
Q14188,Q6MZP7
Q14188,Q96GY3
Q14190,Q9HBZ2
Q14190,Q9Y4X5
Q14191,Q14676
Q14191,Q15554
Q14191,Q16656
Q14191,Q8TAF3
Q14191,Q96EB6
Q14191,Q96S55
Q14191,Q99459
Q14191,Q9NX02
Q14191,Q9Y620
Q14192,Q14209
Q14192,Q14966
Q14192,Q15796
Q14192,Q16254
Q14192,Q5T5P2
Q14192,Q5TD97
Q14192,Q68DY1
Q14192,Q6ZNA4
Q14192,Q8WZ42
Q14192,Q92785
Q14192,Q92793
Q14192,Q969Q1
Q14192,Q96EB6
Q14192,Q99623
Q14192,Q9BS26
Q14192,Q9H2S9
Q14192,Q9H9D4
Q14192,Q9HAU4
Q14192,Q9NQX6
Q14192,Q9NRA0
Q14192,Q9NYA1
Q14192,Q9UBI6
Q14192,Q9UBZ9
Q14192,Q9UDV6
Q14192,Q9UHR5
Q14192,Q9UHX1
Q14192,Q9Y2G2
Q14192,Q9Y4K3
Q14192,Q9Y6Q6
Q14192,Q9Y6W6
Q14194,Q15102
Q14194,Q15645
Q14194,Q15714
Q14194,Q16555
Q14194,Q16656
Q14194,Q49AN9
Q14194,Q4JM47
Q14194,Q5T5U9
Q14194,Q5T7C6
Q14194,Q5T9P3
Q14194,Q5TEJ7
Q14194,Q6NS36
Q14194,Q6NYC1
Q14194,Q6P1K2
Q14194,Q8N6M0
Q14194,Q92734
Q14194,Q92942
Q14194,Q96AE4
Q14194,Q96JB5
Q14194,Q96SN8
Q14194,Q99832
Q14194,Q9BR76
Q14194,Q9BS75
Q14194,Q9BTE0
Q14194,Q9BTT6
Q14194,Q9BUJ2
Q14194,Q9BWC9
Q14194,Q9BX70
Q14194,Q9H0R4
Q14194,Q9H7G6
Q14194,Q9NQC3
Q14194,Q9NRH1
Q14194,Q9NVD7
Q14194,Q9NVP1
Q14194,Q9NXU5
Q14194,Q9NY59
Q14194,Q9NYL2
Q14194,Q9UBS4
Q14194,Q9UDY4
Q14194,Q9UH65
Q14194,Q9UKV5
Q14194,Q9Y223
Q14194,Q9Y2M5
Q14194,Q9Y333
Q14194,Q9Y3A3
Q14194,Q9Y6I3
Q14195,Q15436
Q14195,Q96AP0
Q14195,Q9BPU6
Q14195,Q9NRI5
Q14195,Q9NUX5
Q14195,Q9UKE5
Q14197,A4D1E9
Q14197,A4D1U3
Q14197,E5KNY5
Q14197,E5KSU5
Q14197,Q15056
Q14197,Q15070
Q14197,Q15120
Q14197,Q16540
Q14197,Q16795
Q14197,Q16891
Q14197,Q3SY69
Q14197,Q4U2R6
Q14197,Q53H12
Q14197,Q5ST30
Q14197,Q5T653
Q14197,Q5T9A4
Q14197,Q6IN84
Q14197,Q6P087
Q14197,Q6P161
Q14197,Q6P1L8
Q14197,Q7L2E3
Q14197,Q7L3T8
Q14197,Q7Z6M4
Q14197,Q7Z7F7
Q14197,Q7Z7H8
Q14197,Q86TS9
Q14197,Q8IVS2
Q14197,Q8IXM3
Q14197,Q8IYB8
Q14197,Q8IYQ7
Q14197,Q8N0Z8
Q14197,Q8N5N7
Q14197,Q8N983
Q14197,Q8NC60
Q14197,Q8NE86
Q14197,Q8NFF5
Q14197,Q8NI60
Q14197,Q8TAE8
Q14197,Q8TCS8
Q14197,Q8WXH0
Q14197,Q92552
Q14197,Q92665
Q14197,Q969X5
Q14197,Q96A35
Q14197,Q96BP2
Q14197,Q96C36
Q14197,Q96CB9
Q14197,Q96CW1
Q14197,Q96E11
Q14197,Q96E29
Q14197,Q96EH3
Q14197,Q96EL2
Q14197,Q96EY1
Q14197,Q96EY7
Q14197,Q96EY8
Q14197,Q96GC5
Q14197,Q96HS1
Q14197,Q96I51
Q14197,Q96RR1
Q14197,Q96TA2
Q14197,Q99551
Q14197,Q99623
Q14197,Q99714
Q14197,Q9BPW8
Q14197,Q9BRJ2
Q14197,Q9BT17
Q14197,Q9BU61
Q14197,Q9BUE6
Q14197,Q9BXW7
Q14197,Q9BYC8
Q14197,Q9BYC9
Q14197,Q9BYD1
Q14197,Q9BYD2
Q14197,Q9BYD3
Q14197,Q9BYD6
Q14197,Q9BYN8
Q14197,Q9BZE1
Q14197,Q9GZT3
Q14197,Q9H0U6
Q14197,Q9H1K4
Q14197,Q9H2W6
Q14197,Q9H7H0
Q14197,Q9H845
Q14197,Q9H9B4
Q14197,Q9H9J2
Q14197,Q9HAV7
Q14197,Q9HC36
Q14197,Q9HCC0
Q14197,Q9HCE1
Q14197,Q9HD33
Q14197,Q9NP81
Q14197,Q9NP92
Q14197,Q9NPE2
Q14197,Q9NQ50
Q14197,Q9NRX2
Q14197,Q9NUL7
Q14197,Q9NVS2
Q14197,Q9NWU5
Q14197,Q9NX20
Q14197,Q9NYK5
Q14197,Q9NYY8
Q14197,Q9P015
Q14197,Q9P0J0
Q14197,Q9P0M9
Q14197,Q9P0P8
Q14197,Q9P2R7
Q14197,Q9UBX3
Q14197,Q9UDR5
Q14197,Q9UJS0
Q14197,Q9UJZ1
Q14197,Q9UMR5
Q14197,Q9Y277
Q14197,Q9Y2Q9
Q14197,Q9Y2R5
Q14197,Q9Y2R9
Q14197,Q9Y2S7
Q14197,Q9Y2Z4
Q14197,Q9Y305
Q14197,Q9Y399
Q14197,Q9Y3B7
Q14197,Q9Y3D9
Q14197,Q9Y4W6
Q14197,Q9Y606
Q14197,Q9Y676
Q14197,Q9Y6G3
Q14197,Q9Y6M1
Q14201,Q8N9N5
Q14201,Q9UIV1
Q14202,Q8NI27
Q14202,Q92769
Q14202,Q99496
Q14202,Q9NRC8
Q14202,Q9UBN7
Q14202,Q9UDY2
Q14203,Q14204
Q14203,Q14315
Q14203,Q15436
Q14203,Q15691
Q14203,Q16543
Q14203,Q53G35
Q14203,Q5VYK3
Q14203,Q6P0N6
Q14203,Q6ZU52
Q14203,Q7L1Q6
Q14203,Q8IYW5
Q14203,Q8NFJ9
Q14203,Q8TCX1
Q14203,Q8TD16
Q14203,Q92834
Q14203,Q96EV8
Q14203,Q96G01
Q14203,Q96KM6
Q14203,Q96RK4
Q14203,Q96RQ3
Q14203,Q96S44
Q14203,Q96S59
Q14203,Q99551
Q14203,Q9H8T0
Q14203,Q9HCE7
Q14203,Q9NRI5
Q14203,Q9NRL3
Q14203,Q9UBN7
Q14203,Q9UHR5
Q14203,Q9UKA1
Q14203,Q9Y2Q3
Q14203,Q9Y496
Q14204,D3DR86
Q14204,Q14315
Q14204,Q15022
Q14204,Q15459
Q14204,Q15714
Q14204,Q15796
Q14204,Q16656
Q14204,Q32MZ4
Q14204,Q5S007
Q14204,Q5TF85
Q14204,Q5VZV1
Q14204,Q8N0X7
Q14204,Q8NC51
Q14204,Q8TD16
Q14204,Q8WUM0
Q14204,Q8WUY3
Q14204,Q8WXB1
Q14204,Q92499
Q14204,Q92905
Q14204,Q96EB6
Q14204,Q96IP4
Q14204,Q96RQ3
Q14204,Q96S59
Q14204,Q99459
Q14204,Q99496
Q14204,Q99623
Q14204,Q9BUV8
Q14204,Q9BVA0
Q14204,Q9C0C2
Q14204,Q9GZM8
Q14204,Q9HCC0
Q14204,Q9HCD5
Q14204,Q9NP97
Q14204,Q9NRC8
Q14204,Q9NRI5
Q14204,Q9NRL3
Q14204,Q9UBQ5
Q14204,Q9UHR5
Q14204,Q9UKE5
Q14204,Q9UPT8
Q14204,Q9Y4K3
Q14204,Q9Y5J5
Q14204,Q9Y5V3
Q14204,Q9Y6G9
Q14204,Q9Y6K9
Q14206,Q15369
Q14207,Q16656
Q14207,Q92793
Q14207,Q9BQA5
Q14207,Q9Y4A5
Q14209,Q15717
Q14209,Q6PL18
Q14209,Q8N488
Q14209,Q8NEM0
Q14209,Q99856
Q14209,Q9NQR1
Q14210,Q9C010
Q14213,Q6UWB1
Q14213,Q99750
Q14232,Q15831
Q14232,Q92793
Q14232,Q9BYD3
Q14232,Q9NR50
Q14240,A0D6G8
Q14240,Q15796
Q14240,Q1KMD3
Q14240,Q53EL6
Q14240,Q6Y7W6
Q14240,Q7L2H7
Q14240,Q8IXW5
Q14240,Q8TE73
Q14240,Q96DG6
Q14240,Q96Q15
Q14240,Q9BW92
Q14240,Q9GZR7
Q14240,Q9H376
Q14240,Q9H8V3
Q14240,Q9P2D0
Q14240,Q9UBI6
Q14240,Q9UBQ5
Q14240,Q9Y262
Q14241,Q15369
Q14241,Q15370
Q14241,Q8N1G1
Q14241,Q93034
Q14241,Q96DX5
Q14241,Q99728
Q14241,Q9H7Z6
